Gene,Uniprot_ID,DIP_ID,Degree_Centrality,Betweenness_Centrality
MSH2,P43246,DIP-35054N,0.00040816326530612246,8.331562876222136e-08
F11,P03951,DIP-29085N,0.00040816326530612246,0.0
Rap,A7U8D3,DIP-48658N,0.00040816326530612246,0.0
GSG2,Q8TF76,DIP-38174N,0.00040816326530612246,0.000334595565109081
SLC14A1,Q13336,DIP-60049N,0.00040816326530612246,0.0
VTI1A,Q96AJ9,DIP-44223N,0.00040816326530612246,0.0
Cebpb,P28033,DIP-37539N,0.00040816326530612246,0.00020692531058323125
DCAF7,P61962,DIP-40363N,0.00040816326530612246,1.0133504486980825e-05
CD244,Q9BZW8,DIP-40331N,0.00040816326530612246,0.0
SENP1,Q9P0U3,DIP-29252N,0.00040816326530612246,9.010114987594775e-07
EZH1,Q92800,DIP-58580N,0.00040816326530612246,0.0
HIST1H2BB,P33778,DIP-47505N,0.00040816326530612246,1.2277327512511251e-05
CTDSP1,Q9GZU7,DIP-61246N,0.00040816326530612246,4.734965663297412e-06
ERCC8,Q13216,DIP-291N,0.00040816326530612246,6.519484223991737e-07
Ube2g2,P60605,DIP-29061N,0.00040816326530612246,0.0
UBB,Q5U5U6,DIP-29136N,0.00040816326530612246,0.000334595565109081
PREX1,Q8TCU6,DIP-46975N,0.00040816326530612246,7.717857626186903e-05
KIF23,Q02241,DIP-40359N,0.00040816326530612246,5.157242708487216e-05
CTU2,Q2VPK5,DIP-48633N,0.00040816326530612246,0.0
KHDRBS1,Q07666,DIP-29007N,0.00040816326530612246,1.4927780227654006e-05
MAP2,P11137,DIP-577N,0.00040816326530612246,3.337672774602796e-05
PRL,P01236,DIP-59635N,0.00040816326530612246,0.000334595565109081
espF(U),P0DJ89,DIP-59949N,0.00040816326530612246,4.418876969946729e-05
TGFA,P01135,DIP-5765N,0.00040816326530612246,1.1833511934343773e-05
Map4k4,P97820,DIP-40973N,0.00040816326530612246,1.666312575244427e-07
AIFM1,O95831,DIP-32975N,0.00040816326530612246,0.0018137441847888166
NOTCH3,Q9UM47,DIP-39827N,0.00040816326530612246,0.0
TLR3,O15455,DIP-29660N,0.00040816326530612246,0.0
SF1,Q15637,DIP-29410N,0.00040816326530612246,0.0
MLST8,Q9BVC4,DIP-39481N,0.00040816326530612246,0.0
FGF12,P61328,DIP-59850N,0.00040816326530612246,0.000334595565109081
ZNF365,Q70YC5,DIP-35261N,0.00040816326530612246,0.0
TNKS2,Q9H2K2,DIP-42098N,0.00040816326530612246,0.00023089520359429583
Ywhaq,P68255,DIP-947N,0.00040816326530612246,0.0
UMPS,P11172,DIP-29595N,0.00040816326530612246,0.0
IDH2,P48735,DIP-61416N,0.00040816326530612246,0.0
MAP1B,P46821,DIP-33474N,0.00040816326530612246,0.0002735837636216345
PPP1R10,Q96QC0,DIP-39343N,0.00040816326530612246,0.0
DNMT3B,Q9UBC3,DIP-30000N,0.00040816326530612246,3.794448371866274e-05
Pou2af1,Q64693,DIP-977N,0.00040816326530612246,1.8607157090229436e-07
ELP3,Q9H9T3,DIP-53227N,0.00040816326530612246,1.9196658276947502e-05
ALDH2,P05091,DIP-40262N,0.00040816326530612246,0.0
Ctnna1,P26231,DIP-35299N,0.00040816326530612246,0.0
Arntl2,Q2VPD4,DIP-60819N,0.00040816326530612246,4.151520964937276e-07
SYNCRIP,O60506,DIP-35540N,0.00040816326530612246,2.0764780011515393e-05
YWHAZ,P63104,DIP-563N,0.00040816326530612246,0.0013231268201824434
IPO4,Q8TEX9,DIP-32944N,0.00040816326530612246,0.0
APCS,P02743,DIP-46911N,0.00040816326530612246,0.0
GPR143,P51810,DIP-53284N,0.00040816326530612246,0.0003469086217649144
LTC4S,Q16873,DIP-48473N,0.00040816326530612246,0.0
GLRA1,P23415,DIP-48768N,0.00040816326530612246,0.0
HSPA5,P07823,DIP-29677N,0.00040816326530612246,0.000334595565109081
Ehmt2,Q9Z148,DIP-31916N,0.00040816326530612246,1.7585394431540576e-05
EPHB2,P29323,DIP-1162N,0.00040816326530612246,0.0
HARS2,P49590,DIP-59626N,0.00040816326530612246,0.0
BTK,Q06187,DIP-34071N,0.00040816326530612246,6.947942489813216e-06
EIF4E2,O60573,DIP-32578N,0.00040816326530612246,0.0
HSP82,P02829,DIP-2262N,0.00040816326530612246,5.9769091800571224e-05
Tfap4,Q9JIZ5,DIP-59708N,0.00040816326530612246,0.0
PFKP,Q01813,DIP-45850N,0.00040816326530612246,0.0
Spsb2,O88838,DIP-29001N,0.00040816326530612246,0.00031233699376733624
LRP1,Q07954,DIP-50613N,0.00040816326530612246,0.0
PCGF5,Q86SE9,DIP-61356N,0.00040816326530612246,0.0
UL69,D3YRZ7,DIP-59210N,0.00040816326530612246,0.0
SH3KBP1,Q96B97,DIP-31803N,0.00040816326530612246,0.00033459556510908103
SMAD5,Q99717,DIP-57571N,0.00040816326530612246,0.0
PPP2CB,P62714,DIP-42325N,0.00040816326530612246,2.7771876254073785e-08
FCER1G,P30273,DIP-29514N,0.00040816326530612246,8.331562876222136e-08
Ccl25,O35903,DIP-5885N,0.00040816326530612246,5.618434304201977e-06
KIF21A,Q7Z4S6,DIP-56253N,0.00040816326530612246,0.0
LIF,P15018,DIP-5769N,0.00040816326530612246,0.0003345955651090809
NAPEPLD,Q6IQ20,DIP-61398N,0.00040816326530612246,0.0
ELK4,P28324,DIP-59907N,0.00040816326530612246,9.818241718101755e-06
SOS1,Q07889,DIP-31802N,0.00040816326530612246,0.002190648801695074
MRFAP1L1,Q96HT8,DIP-29019N,0.00020408163265306123,0.0
ACHE,P22303,DIP-1119N,0.00020408163265306123,0.0
Cxadr,P97792,DIP-41457N,0.00020408163265306123,0.0
CIB1,Q99828,DIP-31260N,0.00020408163265306123,0.0
Ccs,Q9WU84,DIP-48692N,0.00020408163265306123,0.0
LRRC8E,Q6NSJ5,DIP-61363N,0.00020408163265306123,0.0
VPS36,Q86VN1,DIP-29249N,0.00020408163265306123,0.0
Slc40a1,Q9JHI9,DIP-58649N,0.00020408163265306123,0.0
hta2,P04910,DIP-59186N,0.00020408163265306123,0.0
IL32,P24001,DIP-61119N,0.00020408163265306123,0.0
MARCH6,O60337,DIP-56134N,0.00020408163265306123,0.0
Traf5,P70191,DIP-34999N,0.00020408163265306123,0.0
CNTRL,Q7Z7A1,DIP-47280N,0.00020408163265306123,0.0
Xxylt1,Q3U4G3,DIP-61862N,0.00020408163265306123,0.0
BIN1,O00499,DIP-41480N,0.00020408163265306123,0.0
Exoc4,Q62824,DIP-40985N,0.00020408163265306123,0.0
Cbx3,P23198,DIP-28136N,0.00020408163265306123,0.0
COTL1,Q14019,DIP-30951N,0.00020408163265306123,0.0
lukE,O54081,DIP-60119N,0.00020408163265306123,0.0
PPP6R1,Q9UPN7,DIP-27589N,0.00020408163265306123,0.0
Stat1,P42225,DIP-38739N,0.00020408163265306123,0.0
Rp1,P56716,DIP-59493N,0.00020408163265306123,0.0
NUS1,Q96E22,DIP-61225N,0.00020408163265306123,0.0
SCO1,O75880,DIP-46086N,0.00020408163265306123,0.0
PRKCG,P05129,DIP-39795N,0.00020408163265306123,0.0
CACNG2,Q9Y698,DIP-48977N,0.00020408163265306123,0.0
Gphn,Q03555,DIP-33263N,0.00020408163265306123,0.0
ASB9,Q96DX5,DIP-52905N,0.00020408163265306123,0.0
MAPKAPK2,P49137,DIP-35671N,0.00020408163265306123,0.0
SAE1,Q9UBE0,DIP-34587N,0.00020408163265306123,0.0
RTCB,Q9Y3I0,DIP-46750N,0.00020408163265306123,0.0
botB,B1INP5,DIP-61160N,0.00020408163265306123,0.0
Med1,Q925J9,DIP-59232N,0.00020408163265306123,0.0
INTS2,Q9H0H0,DIP-48477N,0.00020408163265306123,0.0
ALOX5,P09917,DIP-30950N,0.00020408163265306123,0.0
CEP250,Q9BV73,DIP-39406N,0.00020408163265306123,0.0
HECTD1,Q9ULT8,DIP-31669N,0.00020408163265306123,0.0
RAB33B,Q9H082,DIP-61978N,0.00020408163265306123,0.0
Rnf8,Q8VC56,DIP-59448N,0.00020408163265306123,0.0
CD46,P15529,DIP-41232N,0.00020408163265306123,0.0
PDCD5,O14737,DIP-50602N,0.00020408163265306123,0.0
TUBB3,Q13509,DIP-31505N,0.00020408163265306123,0.0
Tead4,Q62296,DIP-59847N,0.00020408163265306123,0.0
Itpr1,P29994,DIP-29715N,0.00020408163265306123,0.0
EIF4EBP2,Q13542,DIP-36572N,0.00020408163265306123,0.0
ITGB4,P16144,DIP-40182N,0.00020408163265306123,0.0
UBAC1,Q9BSL1,DIP-47279N,0.00020408163265306123,0.0
BJRF1,P88981,DIP-47232N,0.00020408163265306123,0.0
PLCB4,Q15147,DIP-36735N,0.00020408163265306123,0.0
Igfbp2,P47877,DIP-60632N,0.00020408163265306123,0.0
UNC119,Q13432,DIP-42697N,0.00020408163265306123,0.0
CTBP2,P56545,DIP-42104N,0.00020408163265306123,0.0
LAMA1,P25391,DIP-29324N,0.00020408163265306123,0.0
SESN3,P58005,DIP-62045N,0.00020408163265306123,0.0
BMPER,Q8N8U9,DIP-47327N,0.00020408163265306123,0.0
Arhgef7,O55043,DIP-41481N,0.00020408163265306123,0.0
FBXO3,Q9UK99,DIP-53688N,0.00020408163265306123,0.0
Pten,O08586,DIP-38740N,0.00020408163265306123,0.0
CCL14,Q16627,DIP-5861N,0.00020408163265306123,0.0
GINS4,Q9BRT9,DIP-29334N,0.00020408163265306123,0.0
NELFA,Q9H3P2,DIP-48478N,0.00020408163265306123,0.0
IFNA2,P01563,DIP-3784N,0.00020408163265306123,0.0
USP1,O94782,DIP-53609N,0.00020408163265306123,0.0
TEAD4,Q15561,DIP-61626N,0.00020408163265306123,0.0
EDC3,Q96F86,DIP-35516N,0.00020408163265306123,0.0
sseL,Q8ZNG2,DIP-60877N,0.00020408163265306123,0.0
LRRC8C,Q8TDW0,DIP-61362N,0.00020408163265306123,0.0
Khc,P17210,DIP-20367N,0.00020408163265306123,0.0
Ephb2,P54763,DIP-34917N,0.00020408163265306123,0.0
cobB,Q9WYW0,DIP-29141N,0.00020408163265306123,0.0
RBPJL,Q9UBG7,DIP-60277N,0.00020408163265306123,0.0
MPL,P40238,DIP-5730N,0.00020408163265306123,0.0
TUBA1A,Q71U36,DIP-32773N,0.00020408163265306123,0.0
RAD54L,Q92698,DIP-48628N,0.00020408163265306123,0.0
NFIB,O00712,DIP-61433N,0.00020408163265306123,0.0
ANGPT2,O15123,DIP-6048N,0.00020408163265306123,0.0
Mdm4,O35618,DIP-24201N,0.00020408163265306123,0.0
FTH1,P02794,DIP-38301N,0.00020408163265306123,0.0
gag,P26806,DIP-61620N,0.00020408163265306123,0.0
RPN13,O13563,DIP-4637N,0.00020408163265306123,0.0
POLR2G,P62487,DIP-32663N,0.00020408163265306123,0.0
BCL2L13,Q9BXK5,DIP-60895N,0.00020408163265306123,0.0
FZD6,O60353,DIP-59893N,0.00020408163265306123,0.0
RGS18,Q9NS28,DIP-59096N,0.00020408163265306123,0.0
S100A8,P05109,DIP-1165N,0.00020408163265306123,0.0
MEX67,Q99257,DIP-3984N,0.00020408163265306123,0.0
Egf,P01132,DIP-5762N,0.00020408163265306123,0.0
SHANK2,Q9UPX8,DIP-52255N,0.00020408163265306123,0.0
MAF1,P41910,DIP-5133N,0.00020408163265306123,0.0
SDHA,P31040,DIP-45851N,0.00020408163265306123,0.0
HAUS8,Q9BT25,DIP-48834N,0.00020408163265306123,0.0
gB,Q4JR05,DIP-56356N,0.00020408163265306123,0.0
RPS18,P62269,DIP-32892N,0.00020408163265306123,0.0
SPDL1,Q96EA4,DIP-47296N,0.00020408163265306123,0.0
ING4,Q9UNL4,DIP-42222N,0.00020408163265306123,0.0
ZBTB22,O15209,DIP-62047N,0.00020408163265306123,0.0
Cacnb3,P54287,DIP-59370N,0.00020408163265306123,0.0
Ltbr,P50284,DIP-49695N,0.00020408163265306123,0.0
GLS,O94925,DIP-50591N,0.00020408163265306123,0.0
HLA-C,P30504,DIP-40945N,0.00020408163265306123,0.0
Rnf146,Q9CZW6,DIP-61462N,0.00020408163265306123,0.0
POLL,Q9UGP5,DIP-48999N,0.00020408163265306123,0.0
TUBB1,Q9H4B7,DIP-42487N,0.00020408163265306123,0.0
NAA40,Q86UY6,DIP-61383N,0.00020408163265306123,0.0
Kras,P32883,DIP-29362N,0.00020408163265306123,0.0
ESPL1,Q14674,DIP-46079N,0.00020408163265306123,0.0
OGDH,Q02218,DIP-39353N,0.00020408163265306123,0.0
Hmga1,P17095,DIP-53N,0.00020408163265306123,0.0
Tbk1,Q9WUN2,DIP-29880N,0.00020408163265306123,0.0
MYH11,P35749,DIP-47268N,0.00020408163265306123,0.0
KDELR1,P24390,DIP-48668N,0.00020408163265306123,0.0
USP5,P45974,DIP-34459N,0.00020408163265306123,0.0
FIP1L1,Q6UN15,DIP-42503N,0.00020408163265306123,0.0
CARD17,Q5XLA6,DIP-61990N,0.00020408163265306123,0.0
TIAL1,Q01085,DIP-42425N,0.00020408163265306123,0.0
GAB2,Q9UQC2,DIP-36653N,0.00020408163265306123,0.0
PPP6R2,O75170,DIP-27539N,0.00020408163265306123,0.0
PVDR,P22290,DIP-59099N,0.00020408163265306123,0.0
drrA,Q29ST3,DIP-58604N,0.00020408163265306123,0.0
Braf,P28028,DIP-57050N,0.00020408163265306123,0.0
NOL3,O60936,DIP-29940N,0.00020408163265306123,0.0
Z,O73557,DIP-58625N,0.00020408163265306123,0.0
RBM39,Q14498,DIP-32928N,0.00020408163265306123,0.0
ave,Q8ML92,DIP-29737N,0.00020408163265306123,0.0
ANKRD28,O15084,DIP-27583N,0.00020408163265306123,0.0
SRP19,P09132,DIP-41412N,0.00020408163265306123,0.0
LGR4,Q9BXB1,DIP-59894N,0.00020408163265306123,0.0
C8A,P07357,DIP-1125N,0.00020408163265306123,0.0
TIGD1,Q96MW7,DIP-61581N,0.00020408163265306123,0.0
PTPRM,P28827,DIP-668N,0.00020408163265306123,0.0
Syne2,Q6ZWQ0,DIP-61049N,0.00020408163265306123,0.0
Twist1,P26687,DIP-61633N,0.00020408163265306123,0.0
PAQR3,Q6TCH7,DIP-46464N,0.00020408163265306123,0.0
SGO2,Q562F6,DIP-36615N,0.00020408163265306123,0.0
Sumo1,P63166,DIP-29278N,0.00020408163265306123,0.0
ANAPC11,Q9NYG5,DIP-52741N,0.00020408163265306123,0.0
SENP5,Q96HI0,DIP-62043N,0.00020408163265306123,0.0
SHANK3,Q9BYB0,DIP-52267N,0.00020408163265306123,0.0
Med15,Q924H2,DIP-59237N,0.00020408163265306123,0.0
CD40LG,P29965,DIP-3013N,0.00020408163265306123,0.0
US12,P03170,DIP-61932N,0.00020408163265306123,0.0
BRD3,Q15059,DIP-39755N,0.00020408163265306123,0.0
TLE3,Q04726,DIP-36666N,0.00020408163265306123,0.0
CIC,Q96RK0,DIP-49964N,0.00020408163265306123,0.0
DNAJA3,Q96EY1,DIP-33870N,0.00020408163265306123,0.0
slpA,P35829,DIP-60786N,0.00020408163265306123,0.0
Trib3,Q8K4K2,DIP-31533N,0.00020408163265306123,0.0
MSL3,Q8N5Y2,DIP-56857N,0.00020408163265306123,0.0
KPNA5,O15131,DIP-33405N,0.00020408163265306123,0.0
DZIP1,Q86YF9,DIP-35710N,0.00020408163265306123,0.0
Hspa4,Q61316,DIP-46965N,0.00020408163265306123,0.0
NAIP,Q13075,DIP-59150N,0.00020408163265306123,0.0
NHSL1,Q5SYE7,DIP-47303N,0.00020408163265306123,0.0
ABCG5,Q9H222,DIP-42630N,0.00020408163265306123,0.0
BAZ1A,Q9NRL2,DIP-36071N,0.00020408163265306123,0.0
Mkl1,Q8K4J6,DIP-60884N,0.00020408163265306123,0.0
TIGAR,Q9NQ88,DIP-60093N,0.00020408163265306123,0.0
ANAPC15,P60006,DIP-61021N,0.00020408163265306123,0.0
LYL1,P12980,DIP-40885N,0.00020408163265306123,0.0
Rps6ka3,P18654,DIP-31554N,0.00020408163265306123,0.0
PRPF6,O94906,DIP-29006N,0.00020408163265306123,0.0
UBE2K,P61086,DIP-32524N,0.00020408163265306123,0.0
Fgfr1,P16092,DIP-6033N,0.00020408163265306123,0.0
COL1A2,P08123,DIP-36079N,0.00020408163265306123,0.0
Naip5,Q9R016,DIP-59148N,0.00020408163265306123,0.0
CCKBR,P32239,DIP-229N,0.00020408163265306123,0.0
TDRKH,Q9Y2W6,DIP-59459N,0.00020408163265306123,0.0
Sap18,O55128,DIP-59924N,0.00020408163265306123,0.0
GABPA,Q06546,DIP-33980N,0.00020408163265306123,0.0
BNI1,P41832,DIP-974N,0.00020408163265306123,0.0
SPC24,Q8NBT2,DIP-35754N,0.00020408163265306123,0.0
ANKS1B,Q7Z6G8,DIP-41406N,0.00020408163265306123,0.0
Clock,O08785,DIP-30958N,0.00020408163265306123,0.0
TNFRSF25,Q93038,DIP-59563N,0.00020408163265306123,0.0
CPLX1,O14810,DIP-56109N,0.00020408163265306123,0.0
RFC3,P40938,DIP-36432N,0.00020408163265306123,0.0
lgr4,B0BLW3,DIP-60560N,0.00020408163265306123,0.0
ORF169b,Q8VSD5,DIP-59658N,0.00020408163265306123,0.0
CTNND2,Q9UQB3,DIP-1138N,0.00020408163265306123,0.0
IL12RB1,P42701,DIP-3773N,0.00020408163265306123,0.0
Epn1,Q80VP1,DIP-43943N,0.00020408163265306123,0.0
Kpna4,O35343,DIP-62053N,0.00020408163265306123,0.0
GRN,P28799,DIP-41742N,0.00020408163265306123,0.0
GPC,Q8AZ57,DIP-58998N,0.00020408163265306123,0.0
RYR2,Q92736,DIP-38325N,0.00020408163265306123,0.0
DIAPH2,O60879,DIP-47261N,0.00020408163265306123,0.0
TICAM2,Q86XR7,DIP-33488N,0.00020408163265306123,0.0
UBE2C,O00762,DIP-52725N,0.00020408163265306123,0.0
Zfp42,P22227,DIP-54911N,0.00020408163265306123,0.0
Neto1,Q8R4I7,DIP-48395N,0.00020408163265306123,0.0
P/V/C,P69284,DIP-44949N,0.00020408163265306123,0.0
ELF1,P32519,DIP-185N,0.00020408163265306123,0.0
DDX23,Q9BUQ8,DIP-34974N,0.00020408163265306123,0.0
MCUR1,Q96AQ8,DIP-61861N,0.00020408163265306123,0.0
NAB2,P32505,DIP-1331N,0.00020408163265306123,0.0
LHX4,Q969G2,DIP-29454N,0.00020408163265306123,0.0
ROCK1,Q13464,DIP-35645N,0.00020408163265306123,0.0
LBP,P18428,DIP-90N,0.00020408163265306123,0.0
Ubr2,D5MTH0,DIP-59208N,0.00020408163265306123,0.0
WNT7A,O00755,DIP-61511N,0.00020408163265306123,0.0
MICU1,Q9BPX6,DIP-53438N,0.00020408163265306123,0.0
Per3,O70361,DIP-60820N,0.00020408163265306123,0.0
TAF1,P46677,DIP-839N,0.00020408163265306123,0.0
Robo1,O55005,DIP-48941N,0.00020408163265306123,0.0
Sesn,Q9W1K5,DIP-19601N,0.00020408163265306123,0.0
IFITM1,P13164,DIP-32672N,0.00020408163265306123,0.0
CCDC8,Q9H0W5,DIP-60183N,0.00020408163265306123,0.0
ZBTB45,Q96K62,DIP-62048N,0.00020408163265306123,0.0
NOTCH2NL,Q7Z3S9,DIP-47315N,0.00020408163265306123,0.0
P4HB,P07237,DIP-32979N,0.00020408163265306123,0.0
Fbxw7,Q8VBV4,DIP-61083N,0.00020408163265306123,0.0
CALCOCO1,Q9P1Z2,DIP-47322N,0.00020408163265306123,0.0
GAMMAHV.ORF4,O41927,DIP-47257N,0.00020408163265306123,0.0
pht1,P48003,DIP-59185N,0.00020408163265306123,0.0
EIF4G2,P78344,DIP-31366N,0.00020408163265306123,0.0
LCAT,P04180,DIP-29620N,0.00020408163265306123,0.0
PRKAA2,P54646,DIP-39796N,0.00020408163265306123,0.0
Iswi,Q24368,DIP-24067N,0.00020408163265306123,0.0
Prkci,Q62074,DIP-32555N,0.00020408163265306123,0.0
L3MBTL2,Q969R5,DIP-56748N,0.00020408163265306123,0.0
APOOL,Q6UXV4,DIP-47309N,0.00020408163265306123,0.0
PTP,P04499,DIP-44807N,0.00020408163265306123,0.0
RPSA,P08865,DIP-32878N,0.00020408163265306123,0.0
POLE,Q07864,DIP-24243N,0.00020408163265306123,0.0
IZUMO1R,A6ND01,DIP-62034N,0.00020408163265306123,0.0
Ripk1,Q60855,DIP-34962N,0.00020408163265306123,0.0
SH3RF1,Q7Z6J0,DIP-31636N,0.00020408163265306123,0.0
BAZ1B,Q9UIG0,DIP-35642N,0.00020408163265306123,0.0
PSMC6,P62333,DIP-38150N,0.00020408163265306123,0.0
PAH,P00439,DIP-58927N,0.00020408163265306123,0.0
PPP2R1B,P30154,DIP-36616N,0.00020408163265306123,0.0
exoS,Q51451,DIP-36051N,0.00020408163265306123,0.0
bont,Q57236,DIP-48535N,0.00020408163265306123,0.0
GRID2IP,A4D2P6,DIP-59489N,0.00020408163265306123,0.0
UBA7,P41226,DIP-60526N,0.00020408163265306123,0.0
EIF2A,Q9BY44,DIP-40272N,0.00020408163265306123,0.0
KLF2,Q9Y5W3,DIP-41973N,0.00020408163265306123,0.0
Drg1,P32233,DIP-29599N,0.00020408163265306123,0.0
CXCR4,P61073,DIP-34773N,0.00020408163265306123,0.0
PLCB3,Q01970,DIP-41928N,0.00020408163265306123,0.0
PCDH12,Q9NPG4,DIP-47292N,0.00020408163265306123,0.0
Col1a1,P02454,DIP-36887N,0.00020408163265306123,0.0
WIF1,Q9Y5W5,DIP-59097N,0.00020408163265306123,0.0
RPL10,P27635,DIP-1133N,0.00020408163265306123,0.0
BCL11B,Q9C0K0,DIP-44025N,0.00020408163265306123,0.0
C19orf53,Q9UNZ5,DIP-61980N,0.00020408163265306123,0.0
PARP2,Q9UGN5,DIP-48934N,0.00020408163265306123,0.0
MTRR,Q9UBK8,DIP-61183N,0.00020408163265306123,0.0
TFB2M,Q9H5Q4,DIP-50540N,0.00020408163265306123,0.0
Rad9b,Q6WBX7,DIP-59316N,0.00020408163265306123,0.0
CREB1,P16220,DIP-765N,0.00020408163265306123,0.0
MTMR9,Q96QG7,DIP-54283N,0.00020408163265306123,0.0
UNG,P13051,DIP-24194N,0.00020408163265306123,0.0
Thra,P63058,DIP-43752N,0.00020408163265306123,0.0
GRIA2,P42262,DIP-42852N,0.00020408163265306123,0.0
ATAD3A,Q9NVI7,DIP-33194N,0.00020408163265306123,0.0
Igfbp6,P47880,DIP-60634N,0.00020408163265306123,0.0
ATP2A2,P16615,DIP-33868N,0.00020408163265306123,0.0
SPARC,P09486,DIP-46426N,0.00020408163265306123,0.0
Il12b,P43432,DIP-6013N,0.00020408163265306123,0.0
Chuk,Q60680,DIP-29719N,0.00020408163265306123,0.0
CTNNA2,P26232,DIP-60979N,0.00020408163265306123,0.0
RRP8,O43159,DIP-46686N,0.00020408163265306123,0.0
Plk1,Q07832,DIP-56722N,0.00020408163265306123,0.0
Kdm1a,Q6ZQ88,DIP-38599N,0.00020408163265306123,0.0
RAB29,O14966,DIP-31215N,0.00020408163265306123,0.0
ctdsp2,Q8UWD4,DIP-61244N,0.00020408163265306123,0.0
CNGB1,Q28181,DIP-47448N,0.00020408163265306123,0.0
sseI,Q8ZQ79,DIP-61315N,0.00020408163265306123,0.0
Hgf,Q08048,DIP-46456N,0.00020408163265306123,0.0
sbp-1,Q9XX00,DIP-24367N,0.00020408163265306123,0.0
Hras,Q61411,DIP-29361N,0.00020408163265306123,0.0
LGALS1,P09382,DIP-46153N,0.00020408163265306123,0.0
GRINA,Q7Z429,DIP-47262N,0.00020408163265306123,0.0
cdt1,Q9I9A7,DIP-43926N,0.00020408163265306123,0.0
Wnt9b,O35468,DIP-59409N,0.00020408163265306123,0.0
CLEC4C,Q8WTT0,DIP-29515N,0.00020408163265306123,0.0
Ccl19,O70460,DIP-5920N,0.00020408163265306123,0.0
DNAAF2,Q9NVR5,DIP-59041N,0.00020408163265306123,0.0
PPP1R7,Q15435,DIP-1005N,0.00020408163265306123,0.0
GEMIN7,Q9H840,DIP-41750N,0.00020408163265306123,0.0
SESN1,Q9Y6P5,DIP-62046N,0.00020408163265306123,0.0
ITGA7,Q13683,DIP-5981N,0.00020408163265306123,0.0
SPIRE1,Q08AE8,DIP-42378N,0.00020408163265306123,0.0
Shc1,P98083,DIP-271N,0.00020408163265306123,0.0
CLEC7A,Q9BXN2,DIP-61730N,0.00020408163265306123,0.0
PARD6A,Q9NPB6,DIP-31312N,0.00020408163265306123,0.0
rumi,Q8T045,DIP-62084N,0.00020408163265306123,0.0
NEDD1,Q8NHV4,DIP-48838N,0.00020408163265306123,0.0
Pou5f1,P20263,DIP-29931N,0.00020408163265306123,0.0
CLEC5A,Q9NY25,DIP-60627N,0.00020408163265306123,0.0
Hspa2,P17156,DIP-42071N,0.00020408163265306123,0.0
GAMMAHV.ORF39,O41956,DIP-47205N,0.00020408163265306123,0.0
EEF1G,P26641,DIP-32516N,0.00020408163265306123,0.0
Smc3,Q9CW03,DIP-57028N,0.00020408163265306123,0.0
HDAC9,Q9UKV0,DIP-39904N,0.00020408163265306123,0.0
NDUFA9,Q16795,DIP-38526N,0.00020408163265306123,0.0
GNAQ,P50148,DIP-41652N,0.00020408163265306123,0.0
DHH,O43323,DIP-48538N,0.00020408163265306123,0.0
IL17A,Q16552,DIP-6014N,0.00020408163265306123,0.0
Sel1l,Q9Z2G6,DIP-61846N,0.00020408163265306123,0.0
CHD8,Q9HCK8,DIP-38021N,0.00020408163265306123,0.0
Polr2a,P08775,DIP-46369N,0.00020408163265306123,0.0
LRPPRC,P42704,DIP-27543N,0.00020408163265306123,0.0
BAG3,O95817,DIP-41273N,0.00020408163265306123,0.0
Actb,P60710,DIP-31574N,0.00020408163265306123,0.0
CNTNAP4,Q9C0A0,DIP-31652N,0.00020408163265306123,0.0
MCFD2,Q8NI22,DIP-56233N,0.00020408163265306123,0.0
GKAP1,Q5VSY0,DIP-47324N,0.00020408163265306123,0.0
IRF7,Q92985,DIP-34895N,0.00020408163265306123,0.0
FANCL,Q9NW38,DIP-43975N,0.00020408163265306123,0.0
Mecp2,Q00566,DIP-60875N,0.00020408163265306123,0.0
Ptpra,Q03348,DIP-5790N,0.00020408163265306123,0.0
LMO3,Q8TAP4,DIP-50129N,0.00020408163265306123,0.0
Zfand2a,Q9JII7,DIP-46092N,0.00020408163265306123,0.0
C1ql2,Q8CFR0,DIP-59698N,0.00020408163265306123,0.0
CEP162,Q5TB80,DIP-50714N,0.00020408163265306123,0.0
SYNPO2,Q9UMS6,DIP-47311N,0.00020408163265306123,0.0
MAP3K2,Q9Y2U5,DIP-39756N,0.00020408163265306123,0.0
MPT5,P39016,DIP-2271N,0.00020408163265306123,0.0
PRPF3,O43395,DIP-34508N,0.00020408163265306123,0.0
hly,P09616,DIP-59322N,0.00020408163265306123,0.0
ACTN1,P12814,DIP-33184N,0.00020408163265306123,0.0
Gnb5,P62881,DIP-264N,0.00020408163265306123,0.0
Ap2s1,P62743,DIP-37505N,0.00020408163265306123,0.0
GAMMAHV.ORF20,O41939,DIP-47210N,0.00020408163265306123,0.0
CHFR,Q96EP1,DIP-40098N,0.00020408163265306123,0.0
PDHB,P11177,DIP-37651N,0.00020408163265306123,0.0
gpA,Q01694,DIP-490N,0.00020408163265306123,0.0
MYO18A,Q92614,DIP-46631N,0.00020408163265306123,0.0
KLC1,Q07866,DIP-40371N,0.00020408163265306123,0.0
Ppp1r9b,O35274,DIP-30882N,0.00020408163265306123,0.0
IX,P03281,DIP-29895N,0.00020408163265306123,0.0
SNAPC1,Q16533,DIP-504N,0.00020408163265306123,0.0
WBP2,Q969T9,DIP-42509N,0.00020408163265306123,0.0
TAF3,Q5VWG9,DIP-38920N,0.00020408163265306123,0.0
HCN1,O60741,DIP-62038N,0.00020408163265306123,0.0
